market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
FR,54.96,2.9,0.052766,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019BURYXXLR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,54.96,2.11,0.038392,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190BLK00LR1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,54.96,1.2,0.021834,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019HGRY0XLR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,54.96,1.32,0.024017,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019HGRY00SR1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,54.96,1.1,0.020015,314170871214037,DeepBI_0502_M38_Manual_overstock,380814874481977,DeepBI_0502_M38_Manual,LPM17AW0038LGLB00SA1,DeepBI_0502_M38_Manual_overstock,DeepBI_0502_M38_Manual
FR,52.86,4.26,0.08059,370013367149998,DeepBI_new_summer_L52B1_Auto_overstock,319243702674562,DeepBI_new_summer_L52B1_Auto,LPL19SS00520NAY00LB1,DeepBI_0502_DeepBI_new_summer_L52B1_Auto_overstock,DeepBI_0502_DeepBI_new_summer_L52B1_Auto
FR,51.63,1.45,0.028084,439167271871984,DeepBI_0502_M38 M39 auto_overstock,550618863362838,DeepBI_0502_M38 M39 auto,LPM17AW0038LGLB00SA1,DeepBI_0502_M38 M39 auto_overstock,DeepBI_0502_M38 M39 auto
FR,49.98,1.26,0.02521,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS0001MUT900LR4,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,49.98,5.39,0.107843,213098202765464,M93-Auto_overstock,100914605296235,Ad group - 27/07/2022 15:10:55,LPM21SS0093MT0300SR2,DeepBI_0502_M93-Auto_overstock,DeepBI_0502_Ad group - 27/07/2022 15:10:55
FR,49.98,0.6,0.012005,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS0001MT130XLR4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,49.15,3.49,0.071007,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS00010WHI012R4,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,48.32,2.55,0.052773,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS00010WHI012R4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,45.17,0.82,0.018154,213098202765464,M93-Auto_overstock,100914605296235,Ad group - 27/07/2022 15:10:55,LPM21SS0093MT0200LR2,DeepBI_0502_M93-Auto_overstock,DeepBI_0502_Ad group - 27/07/2022 15:10:55
FR,44.98,1.28,0.028457,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0092MT0300LR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,37.32,5.14,0.137728,194689133640064,B14-Auto_overstock,219065790388131,Ad group - 23/06/2022 11:43:15,LPB22SS0014MT0200LR4,DeepBI_0502_B14-Auto_overstock,DeepBI_0502_Ad group - 23/06/2022 11:43:15
FR,36.64,3.62,0.098799,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190NAY00SR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,33.31,0.54,0.016211,549410556087868,DeepBI_0502_BR:Lounge - M92 - Broad,332447225169499,DeepBI_0502_BR:Lounge - M92 - Broad,LPM21SS0092MT0600SR2,DeepBI_0502_BR:Lounge - M92 - Broad,DeepBI_0502_BR:Lounge - M92 - Broad
FR,25.32,2.25,0.088863,13785940172647,M35-Auto_overstock,160887290533579,Ad group 1,LPM17SS00350BLK00MR4V2,DeepBI_0502_M35-Auto_overstock,DeepBI_0502_Ad group 1
FR,24.99,1.27,0.05082,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS00010MUT004R4Y20V1,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,24.99,8.58,0.343337,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS00010MUT010R4Y20V1,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,24.99,2.75,0.110044,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS0035MT0300LR4,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,24.99,0.62,0.02481,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0092MT0600SR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,24.99,1.02,0.040816,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS0001MUT900LR4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
