market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
UK,46.64,7.0,0.150086,33258822311668,M35 - Auto,29481039123844,M35-auto,LPM17SS00350BLK00MR4V2,DeepBI_0502_M35 - Auto,DeepBI_0502_M35-auto
UK,44.72,2.23,0.049866,83879587866730,Xmars AI Lounge - M38 - Broad,74530545744036,Ad group 1,LPM17AW0038NBBL0XLA1,DeepBI_0502_Xmars AI Lounge - M38 - Broad,DeepBI_0502_Ad group 1
UK,43.89,3.81,0.086808,83879587866730,Xmars AI Lounge - M38 - Broad,74530545744036,Ad group 1,LPM17AW0038NBBL00LA1,DeepBI_0502_Xmars AI Lounge - M38 - Broad,DeepBI_0502_Ad group 1
UK,42.48,3.66,0.086158,3837467415171,K01 - Phrase,148307171487413,Ad group 1,LPK17SS0001MUT1008R4,DeepBI_0502_K01 - Phrase,DeepBI_0502_Ad group 1
UK,42.48,1.83,0.043079,406344051967785,DeepBI_0502_K01 auto,474856732502627,DeepBI_0502_Ad group 1,LPK17SS0001MUT1008R4,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
UK,42.48,1.04,0.024482,197618467766930,Xmars AI M36 - Auto,169836026136090,M36 - Auto,LPM17SS0036MUT100SR4V4,DeepBI_0502_Xmars AI M36 - Auto,DeepBI_0502_M36 - Auto
UK,41.98,2.65,0.063125,83835255713841,K01 - Auto,279989902040418,All colors,LPK17SS00010MUT010R4Y20V1,DeepBI_0502_K01 - Auto,DeepBI_0502_All colors
UK,41.64,0.18,0.004323,14431222967292,M93 - Auto,49679875984485,Ad group 1,LPM21SS0093MT0100MR2,DeepBI_0502_M93 - Auto,DeepBI_0502_Ad group 1
UK,41.64,1.12,0.026897,318600195953660,DeepBI_0502_M92 M93 manu,450800699189128,DeepBI_0502_Ad group 1,LPM21SS0093MT0600SR2,DeepBI_0502_M92 M93 manu,DeepBI_0502_Ad group 1
UK,40.78,0.82,0.020108,142497405303389,Xmars AI Lounge - M38 M39 - Auto,140209557633809,Ad group 1,LPM17AW0038NBBL0XLA1,DeepBI_0502_Xmars AI Lounge - M38 M39 - Auto,DeepBI_0502_Ad group 1
UK,36.64,0.78,0.021288,456453347752687,Xmars AI L02A1/B1 - Manual,377804511208738,Ad group - 22/04/2024 15:43:09.993,LPL16SS00020BLK00MB1,DeepBI_0502_Xmars AI L02A1/B1 - Manual,DeepBI_0502_Ad group - 22/04/2024 15:43:09.993
UK,36.64,1.9,0.051856,482210296345187,Xmars AI L02A1/B1 - Auto,285059104840400,Ad group - 22/04/2024 15:38:53.374,LPL16SS00020BLK00MB1,DeepBI_0502_Xmars AI L02A1/B1 - Auto,DeepBI_0502_Ad group - 22/04/2024 15:38:53.374
UK,36.64,1.6,0.043668,456453347752687,L02A1/B1 - Manual,377804511208738,Ad group - 22/04/2024 15:43:09.993,LPL16SS00020BLK00MB1,DeepBI_0502_L02A1/B1 - Manual,DeepBI_0502_Ad group - 22/04/2024 15:43:09.993
UK,36.64,0.92,0.025109,482210296345187,Xmars AI L02A1/B1 - Auto,285059104840400,Ad group - 22/04/2024 15:38:53.374,LPL16SS00020NAY0XLA1,DeepBI_0502_Xmars AI L02A1/B1 - Auto,DeepBI_0502_Ad group - 22/04/2024 15:38:53.374
UK,36.14,2.87,0.079413,266361831354637,M93 - Broad,176783879891403,Ad group 1,LPM21SS0093MT0100SR2,DeepBI_0502_M93 - Broad,DeepBI_0502_Ad group 1
UK,36.1,1.78,0.049307,77665939037048,Out - M19 - Phrase 2024,86260567812901,Ad group 1,LPM17SS00190WHI00LR1-23V1,DeepBI_0502_Out - M19 - Phrase 2024,DeepBI_0502_Ad group 1
UK,33.98,1.36,0.040024,77665939037048,Out - M19 - Phrase 2024,86260567812901,Ad group 1,LPM17SS00190WHI00MR1-23V1,DeepBI_0502_Out - M19 - Phrase 2024,DeepBI_0502_Ad group 1
UK,33.65,3.52,0.104606,110022461259781,Xmars AI Lounge - M38 - Phrase,197137076237977,Ad group 1,LPM17AW0039BLBU0XLR1,DeepBI_0502_Xmars AI Lounge - M38 - Phrase,DeepBI_0502_Ad group 1
UK,33.32,0.68,0.020408,427232352575257,Xmars AI L52A1/B1 - Auto,491754743830757,Ad group - 22/04/2024 15:53:26.947,LPL19SS0052BURY00SA1,DeepBI_0502_Xmars AI L52A1/B1 - Auto,DeepBI_0502_Ad group - 22/04/2024 15:53:26.947
UK,33.32,2.43,0.072929,427382052606826,Xmars AI L52A1/B1 - Category,514516088671507,L52A1/B1 - Category,LPL19SS0052BURY00SA1,DeepBI_0502_Xmars AI L52A1/B1 - Category,DeepBI_0502_L52A1/B1 - Category
UK,33.32,0.94,0.028211,78164877519981,Xmars AI Out - M19 - Exact 2024,147722707348885,Ad group 1,LPM17SS0019DGRN00LR1-23V1,DeepBI_0502_Xmars AI Out - M19 - Exact 2024,DeepBI_0502_Ad group 1
UK,29.44,0.41,0.013927,122768200122949,M38 - Exact,79178822850474,EXACT,LPM17AW0038NBWH00SA1,DeepBI_0502_M38 - Exact,DeepBI_0502_EXACT
UK,29.4,1.68,0.057143,246555855166039,M19 - AUTO,271461786038701,M19 AUTO,LPM17SS00190WHI00LR1-23V1,DeepBI_0502_M19 - AUTO,DeepBI_0502_M19 AUTO
UK,28.03,1.16,0.041384,122768200122949,Xmars AI M38 - Exact,79178822850474,EXACT,LPM17AW0038DGNB0XSA1,DeepBI_0502_Xmars AI M38 - Exact,DeepBI_0502_EXACT
UK,26.9,5.06,0.188104,77665939037048,Out - M19 - Phrase 2024,86260567812901,Ad group 1,LPM17SS00190NAY00LR1-23V1,DeepBI_0502_Out - M19 - Phrase 2024,DeepBI_0502_Ad group 1
UK,26.9,2.82,0.104833,78164877519981,Out - M19 - Exact 2024,147722707348885,Ad group 1,LPM17SS0019DGRN0XLR1-23V1,DeepBI_0502_Out - M19 - Exact 2024,DeepBI_0502_Ad group 1
UK,26.62,0.48,0.018032,122768200122949,Xmars AI M38 - Exact,79178822850474,EXACT,LPM17AW0038NBBL0XLA1,DeepBI_0502_Xmars AI M38 - Exact,DeepBI_0502_EXACT
UK,25.99,0.59,0.022701,538509311552505,DeepBI_0502_G11_AUTO,339934063409903,DeepBI_0502_G11_AUTO,LPG22SS0011MT0100MR4,DeepBI_0502_G11_AUTO,DeepBI_0502_G11_AUTO
UK,25.99,0.76,0.029242,132330717522760,Xmars AI G11 - Auto,231385388914405,Ad group 1,LPG22SS0011MT0300SR4,DeepBI_0502_Xmars AI G11 - Auto,DeepBI_0502_Ad group 1
UK,25.99,0.36,0.013851,132330717522760,Xmars AI G11 - Auto,231385388914405,Ad group 1,LPG22SS0011MT030XSR4,DeepBI_0502_Xmars AI G11 - Auto,DeepBI_0502_Ad group 1
UK,25.99,0.34,0.013082,509917142386376,DeepBI_0502_G11 G19 manu,545088210609092,DeepBI_0502_G11 manu,LPG24SS0019MT012XSR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 manu
