campaignName,adGroupName,campaignId,adGroupId,advertisedSku,new_campaignName,new_adGroupName,,,,,,,,,,,,,
L107-Manuel,Ad group - 15/11/2022 10:16:10,48332849069230,41214741506648,LPL22AW0107LPGR00SR2,DeepBI_0502_L107 manu,DeepBI_0502_L107 manu,,,,,,,,,,,,,
