campaignName,adGroupName,campaignId,adGroupId,advertisedSku,new_campaignName,new_adGroupName,,,,,,,,,,,,,
M29 M30 M31-Auto,auto Merinowolle,40092462708290,276782127037302,LPM17AW00290BLK0XLR1New,DeepBI_0502_M29-AUTO,DeepBI_0502_M29-AUTO,,,,,,,,,,,,,
